Word,SemD,Word Probability
a,6.912731172153338,0.022433407009350884
and,6.912731172153338,0.02525638957159359
be,6.912731172153338,0.042608032038674463
have,6.912731172153338,0.019058101771886774
in,6.912731172153338,0.014493026183856143
of,6.912731172153338,0.021280260205349216
the,6.912731172153338,0.05411178496237178
to,6.912731172153338,0.02507822096668346
it,6.911825450645354,0.014680103219011777
with,6.911823698250841,0.00702380233579041
on,6.911755553248826,0.007616707859908005
that,6.9099503599749825,0.010948460771727415
not,6.908045569343666,0.012205539261926655
he,6.907978012445257,0.032254456442230316
at,6.907299593262619,0.006228972392774669
for,6.907122100115864,0.006685281986461166
as,6.904487016983803,0.006755559602842383
they,6.902358836405138,0.010296165712639777
do,6.901437382664557,0.008624350303233067
but,6.899449002735863,0.006021109020379519
's,6.885924010052771,0.0048016439023279706
i,6.877654932685589,0.020266678808527148
from,6.877585740727312,0.003770245645014892
you,6.872288410673324,0.013227039263411395
say,6.870982645073099,0.006824847393640767
up,6.866320289210031,0.003406979656114796
there,6.866163213960989,0.004074122098944945
would,6.861021649069147,0.004419571227354028
go,6.858646364028082,0.0041186642501724775
out,6.857741820864112,0.003306017446665723
all,6.850965596304062,0.003308986923414225
what,6.849379299272703,0.0039038720986974886
one,6.846361876850698,0.0032594956442725228
know,6.841603248818241,0.003756388086855215
she,6.836491447597628,0.02256307416070214
by,6.835758323676381,0.002922954946108946
could,6.835440337774378,0.003206045062799484
this,6.8326374302502115,0.0032575159931068545
if,6.831458982683821,0.003099143899853407
no,6.819371643682065,0.002898209306538095
like,6.817056338758918,0.0029447311089312953
so,6.808769026590099,0.0028487180273963925
look,6.804647356437953,0.003064500004454215
come,6.802552672546726,0.002705193317885455
see,6.801369895038545,0.0030318357602206916
an,6.798218416071187,0.002539892445552169
into,6.790633275235783,0.002498319771073139
when,6.776710719485117,0.002415174422115079
or,6.774204337788775,0.0024696148291709517
about,6.772934230684317,0.0027675523296040003
think,6.772691326726144,0.0029140465158634396
then,6.763861491210428,0.0024597165733426115
make,6.763011336983346,0.0021835552357319116
take,6.761564707478538,0.002164748549658065
back,6.747012658160508,0.002168707851989401
get,6.74556122702498,0.003161502911571952
now,6.745505330012278,0.0021835552357319116
who,6.737803609286943,0.002149901165915554
