Word,SemD
on,6.655803029604348
he,6.6279453118200395
no,6.617744779281506
in,6.609029877927396
was,6.602878878322739
a,6.5985582575192385
of,6.589750957680004
i,6.584069513233426
so,6.581982647769189
is,6.575176421017231
all,6.574239876968542
to,6.571349213196049
for,6.571272638684865
had,6.571112097274762
the,6.570587645137182
but,6.568320028774933
it,6.567133222069036
and,6.566955257172439
that,6.565416490971216
as,6.563647042644901
with,6.563565320029545
at,6.563515580807447
me,6.558380382880623
one,6.557786949158404
be,6.55595344687404
there,6.554074294134856
by,6.552181211299656
this,6.551231661764128
out,6.5512063793586846
not,6.548505471218734
an,6.544770832788776
have,6.544349477076365
his,6.54253017547612
when,6.540018772857895
they,6.537664593774839
would,6.536964095323364
from,6.53668154745121
if,6.535875919298523
then,6.5350181882541
or,6.532970693185563
up,6.5281844623133525
them,6.525548085876536
him,6.519926066044259
could,6.518056516949765
about,6.516142704565133
what,6.512918287674988
now,6.50995943801753
do,6.509466086482125
time,6.50594075727502
which,6.497914681701858
been,6.495669962788683
we,6.487358885710002
did,6.476694421047057
any,6.476486028624197
some,6.473082486883036
other,6.469995279987482
more,6.467196035313379
down,6.466275941246877
you,6.464914429100775
said,6.460931542274764
over,6.458880242832986
like,6.4580181732293305
my,6.453657120921119
made,6.448350732888718
into,6.44820255946702
only,6.446657710495659
before,6.44566727117115
good,6.444898798503393
see,6.444578648335919
way,6.436597664089453
little,6.434136103851215
man,6.433476534203966
well,6.431735861914397
two,6.430916838434889
are,6.428288959355874
their,6.426070636422773
go,6.424714853340884
who,6.423346621576109
after,6.418986610975213
will,6.418670874131781
very,6.415416070728743
know,6.412155627667333
make,6.411312129151358
were,6.407715662607984
get,6.40606667893707
these,6.404815257767419
can,6.402506539554049
never,6.40116638011063
away,6.395965857117871
than,6.392141927856158
thing,6.391641349334418
just,6.388228671281051
again,6.387107341480663
how,6.384357447945016
day,6.3791633487167285
come,6.370827908398869
where,6.370307523240366
such,6.366699568137156
long,6.366433072925146
