Word,SemD,Word Probability
on,5.920053500037455,0.005919232795256193
he,5.8955357451870265,0.01096611803080507
no,5.871151623405497,0.003709920503851511
in,5.8602962690637295,0.014901330248582718
was,5.8560392359137525,0.013183700207148088
of,5.855861471357305,0.02439891719639874
a,5.853698517029938,0.02333786589855307
is,5.841520446273292,0.007562684474819704
all,5.8400369191016095,0.004350961887859358
had,5.83980845158859,0.005412263788278917
for,5.839159985495589,0.006702616441232945
i,5.838928920147072,0.015320588354698874
me,5.838840199432948,0.0037104217089992887
to,5.838382554775688,0.02106966200228449
the,5.837959434605617,0.048440725725005775
so,5.836360693829502,0.0038672989202537503
but,5.836041995772137,0.006496119920348478
it,5.834219901768182,0.015983933367782834
and,5.834199041445635,0.03929448358578201
that,5.832181539810832,0.012102600703391305
at,5.831569345111209,0.004253728089190459
with,5.831074135907516,0.006438481328354027
as,5.830828095047489,0.005009044246891651
one,5.825652700890578,0.003718440991363734
be,5.824900228868491,0.0036806000027065078
there,5.824672850258385,0.003778585609097074
out,5.824668841382692,0.0032019490865786786
this,5.82043249264122,0.003970547180695984
by,5.820093184598415,0.003782094045131519
his,5.814834917058455,0.006437729520632361
when,5.814786679202338,0.0027070090031480697
not,5.814669313343027,0.005321044451383351
if,5.812946942106022,0.0023616786563291432
then,5.811793254833532,0.002723548773024738
have,5.811703753966548,0.0035868746400720534
would,5.811247064379153,0.0032432985112703498
they,5.81014202719528,0.005108282866151661
up,5.807831473107677,0.002911751306015314
from,5.803799932806958,0.002925283845005315
or,5.802618553157822,0.0027516162613002966
them,5.799398626182363,0.0028348163158314166
could,5.798904342605336,0.0026213029228780603
an,5.79800046318413,0.0026854571817936227
now,5.796902024788495,0.0018439337386746432
about,5.795551920389242,0.0021516736994102318
what,5.793795357110185,0.0021892640854935695
do,5.791175878602342,0.002832811495240305
him,5.791072398715278,0.003986335142850985
time,5.7899871813153485,0.0018777650861496469
been,5.768386853841255,0.0017948156341924158
which,5.76763268709189,0.0023684449258241443
we,5.765994943699471,0.00507169489036388
did,5.762439481194828,0.0019832687697568805
any,5.761254369225044,0.001584810677273504
down,5.760764642665298,0.001721890285190741
more,5.760454083031958,0.0014161551450462637
some,5.754875193266979,0.0014023720034823733
you,5.752851995146281,0.0061733438051795545
said,5.7520024007061465,0.0027102668366086255
like,5.747816886323906,0.0014286852737407096
see,5.747023090818184,0.0016053600883323953
over,5.746454020563333,0.001325938218446254
other,5.741370981659525,0.001466025057250158
good,5.736694049260827,0.0013301984622023657
my,5.736582728002854,0.0031573418284264513
little,5.733245373770812,0.0012397309330284669
into,5.732929976228243,0.001343480398618478
before,5.732381330711971,0.0011016489148156744
way,5.732015884746132,0.00126679601100847
made,5.731161702716973,0.0012682996264518033
go,5.725426756195275,0.0011778320972779047
well,5.724926346861681,0.0014118949012901522
only,5.723231382628634,0.0012041453675362408
two,5.718508156451283,0.001343981603766256
know,5.711199376287414,0.0013006273584834735
make,5.710337629458217,0.0009447717035612129
man,5.707119071601149,0.001627162512260731
their,5.706523705602921,0.002142401404176342
after,5.704800315823914,0.0010061693341639974
never,5.702393262374602,0.0012111622396051304
away,5.701507948240556,0.0009723379866889937
who,5.700253981354227,0.0013863334387534828
very,5.699520255768972,0.001087615170677895
get,5.6979233059769445,0.0011688104046179038
thing,5.692266742444609,0.001031229591552889
are,5.691839629983107,0.0024361076207741516
again,5.690290358921206,0.001036742848178445
just,5.688524643093612,0.001057793464385114
will,5.688003527582478,0.0018775144835757578
how,5.685077800392427,0.001099393491650674
than,5.684147093524822,0.0009906319745828845
come,5.683102614133183,0.0010931284273034512
can,5.682399351547352,0.0013865840413273716
these,5.681837105777838,0.0013124056794562525
were,5.679385909455537,0.003212223792108124
day,5.669792268224953,0.0010695717853578931
where,5.666401215955968,0.0009435186906917684
back,5.66586532361647,0.0008796150343500947
long,5.663475016674276,0.0009091861380689869
got,5.662687618260439,0.001447731069356267
take,5.661924414898753,0.0007723571327256388
last,5.661397155927669,0.0007503041062234142
such,5.660375661119907,0.0009395090495095457
through,5.654476006744738,0.0008753547905939832
say,5.653830438442734,0.0009312391645712115
went,5.652919044189305,0.0010440103228212237
first,5.65063548944892,0.0008264872886856446
too,5.648612597941388,0.0008578126104217592
here,5.648369125207707,0.0009841163076617727
nothing,5.647279238732256,0.0008442800714317576
another,5.645441942708633,0.0007881450948806405
think,5.637028599941112,0.0008507957383528695
still,5.636500573796454,0.0006904100910639633
every,5.6339747130609465,0.0009254753053717664
old,5.633150997881839,0.0011873549950856836
ever,5.63124267739488,0.000801427031296753
much,5.626371710578149,0.0006806365906822956
put,5.6225377067686955,0.0006545739229978483
people,5.617618743563523,0.0009740922047062161
things,5.61749291820369,0.0006926655142289635
place,5.617445786558873,0.0007397787981200798
right,5.616159027450027,0.0008538029692395365
three,5.615410254480583,0.000753812542257859
without,5.612978776586606,0.0007192293870611886
while,5.6096960126590725,0.000583903997161174
has,5.609495799381495,0.0014815624168312707
most,5.605204003718554,0.000733012528625079
its,5.602483560493024,0.0014324443123490433
always,5.601580689680579,0.0007801258125161952
around,5.596787292041668,0.0007452920547456359
let,5.593192436951912,0.000673369116039517
upon,5.590679542490039,0.0013106514614390301
yet,5.5893669089921865,0.0006222461909661782
off,5.588445747614713,0.0007939089540800855
must,5.585863561656177,0.0007064486557928539
head,5.580199635014091,0.0006345257170867351
our,5.578530613827648,0.0013459864243573674
enough,5.577160812826968,0.0005824003817178406
took,5.576433257800337,0.0006901594884900744
same,5.575293350606141,0.0005791425482572847
many,5.569282207821806,0.0006788823726650732
because,5.568028227418746,0.0007508053113711921
us,5.565770721478918,0.0013482418475223676
great,5.559491416509059,0.0009678271403589932
along,5.556557344761534,0.0007112101046967433
once,5.552153603162333,0.0005548340985900598
own,5.5516198576018265,0.0005523280728511707
under,5.55092988105653,0.0006127232931583994
look,5.547136259593445,0.0005954317155600642
rest,5.546147396230358,0.0003718942196511512
might,5.540609310197537,0.000536540110696169
going,5.538268948301103,0.0006212437806706225
came,5.538206028943022,0.0008933981759139852
being,5.537946318310299,0.0005488196368167258
keep,5.537668263274293,0.000408231592865044
done,5.536075337117453,0.0006412919865817358
chapter,5.535988198037106,0.00042552317046337917
find,5.533853914634262,0.000503460570942832
give,5.532707711840889,0.0005069690069772768
left,5.5304844839886504,0.0004964436988739424
found,5.528940530205557,0.0005668630221367278
her,5.527071217923319,0.002937563371125872
even,5.526605395421238,0.0006077112416806211
mind,5.525296376881807,0.0005200003408195005
life,5.5219706496475345,0.000586911228047841
next,5.519405218177708,0.0004994509297606093
hand,5.516822411965925,0.0005172437125067224
thought,5.512593836638833,0.0005347858926789466
whole,5.510541240781774,0.00038968700239726424
times,5.507900030449445,0.000363624334712817
course,5.501380264047511,0.0004435665557833811
something,5.4992302132962685,0.000444067760931159
new,5.497123960862695,0.0007267474642778561
matter,5.496749289007463,0.00045283885101727103
tell,5.489867008596436,0.0005889160486389523
half,5.484773574774744,0.0004741400697978289
gone,5.482670806103488,0.0003769062711289295
those,5.481042709869027,0.0007159715536006327
days,5.478581418838332,0.00048616899334449687
world,5.475563066540125,0.0005698702530233948
should,5.4718619758363936,0.0005986895490206201
himself,5.471458406807441,0.0006164823317667331
your,5.467729988422307,0.0011966272903195733
together,5.466457050546295,0.0003137544225089227
work,5.461617523939327,0.0004911810448222752
kind,5.460024405775505,0.00043579787599282475
why,5.456152249807247,0.0006342751145128462
she,5.450331514331431,0.002995201963120323
saw,5.446951307083834,0.0005646075989717275
better,5.446822800260113,0.00036788457846892854
anything,5.443728234366818,0.0004553448767561602
word,5.441056829735858,0.00036913759133837314
far,5.439243920337947,0.00037941229686781866
home,5.437958622004102,0.0004493304149828262
full,5.437680726672557,0.0003182652688389232
night,5.436474235095461,0.0006503136792417368
against,5.433361855344337,0.0003641255398605948
men,5.4318619360766425,0.0006961739502634083
set,5.431191616397563,0.0004225159395767122
best,5.431112480120115,0.0003104965890483668
soon,5.430493038916393,0.00035986529610448323
end,5.429862955170834,0.0003766556685550406
years,5.427503930456445,0.0008036824544617533
heard,5.426705008357047,0.00039469905387504254
may,5.42521717102087,0.0005217545588367229
sort,5.4174394958949295,0.0003137544225089227
hands,5.416709225084992,0.00038893519467559745
hundred,5.411255353085373,0.0006520678972589592
idea,5.405346714845968,0.0002683953566350289
seen,5.405008113256718,0.00045233764586949317
stand,5.401828363428807,0.0002691471643566957
turned,5.399038297167151,0.0003300435898117022
called,5.391318892506946,0.0003137544225089227
stood,5.391031911107144,0.0003626219244172613
four,5.388342105529443,0.0003688869887644842
till,5.384625325371992,0.0003984580924833763
few,5.384286591532964,0.00027491102355614073
told,5.380275609042982,0.0004776485058322737
gave,5.379996385357073,0.0003140050250828116
dead,5.378547176496281,0.00039595206674448714
part,5.377059520490507,0.0002791712673122523
believe,5.371673743173178,0.0002648869206005841
both,5.369585585368449,0.0003230267177428126
lost,5.367071987999058,0.00028468452393780845
poor,5.366721600585116,0.00045760029992116045
body,5.364019201387708,0.0002871905496766976
person,5.361755734329431,0.0003373110644544808
morning,5.348710441496107,0.00035410143690503814
help,5.346595724518436,0.0002719037926694738
also,5.345043135468996,0.0004623617488250498
house,5.336052980321161,0.0004891762242311638
does,5.335088774424889,0.0004633641591206055
use,5.33462322228349,0.00025611583051447204
looked,5.333952842268034,0.0003957014641705982
among,5.3315529775403006,0.0003495905905750377
ten,5.330356065929411,0.0003227761151689237
seemed,5.327985098761806,0.0003631231295650391
eyes,5.325418738395036,0.0003533496291833714
knew,5.320349893026611,0.00039520025902282035
high,5.317007699607863,0.00037465084796392924
used,5.315193199578986,0.0002917013960066981
everything,5.314920594391297,0.0002571182408100277
since,5.310995238079235,0.00025912306140113905
hear,5.309988918310694,0.0002866893445289198
toward,5.309406485726061,0.0002668917411916954
side,5.305619304959282,0.0003676339758950396
moment,5.305042054102889,0.00040497375940448806
pretty,5.3038537006200555,0.000357609872939483
am,5.303412577821607,0.00057788953538784
between,5.3031968759699355,0.00026864595920891783
yes,5.2944622869595435,0.0005267666103145012
brought,5.2930815883939495,0.0002759134338516964
each,5.293078651714145,0.0004177544906728228
five,5.290627727862203,0.00033831347475003645
fell,5.289891799747372,0.0002736580106866962
name,5.289482926118026,0.00045283885101727103
began,5.284203461602396,0.0004167520803772671
until,5.2839222032631055,0.00027165319009558484
want,5.275826556746199,0.00039469905387504254
