Word,SemD,Word Probability
for,5.759365391228307,0.007932908214304318
in,5.7586730378853614,0.014337896301172466
the,5.758654352059624,0.06442149227861167
a,5.758578524331063,0.023763222481428554
to,5.757350426233195,0.022300002554828443
of,5.757100101585218,0.024393302898801254
and,5.756892070445482,0.033260880168260336
that,5.7565744919323905,0.011893887689078042
all,5.7565464479214965,0.0051630760267175335
but,5.756424282397537,0.006171735567956612
at,5.755726827099461,0.005642189308806096
is,5.755250851011388,0.007278606696105811
as,5.7547361614095465,0.007002552505871958
was,5.754323818528352,0.01120474760119858
it,5.753936363005169,0.010233912792755966
no,5.751742741160594,0.00291549058844335
i,5.7496349245106195,0.01791631510125913
not,5.749454416021746,0.005127242069331408
be,5.749418249080855,0.004076776244475184
with,5.749301171327336,0.007131621111642353
by,5.748501178305336,0.0036325015320675764
so,5.7476486626082135,0.0027867537785746777
from,5.745371487726502,0.003768206055872439
he,5.744139576394933,0.013375688186174663
there,5.743202246600807,0.0034682625607145028
on,5.742819324126111,0.007480338604353627
they,5.741639286938944,0.006038021819562089
out,5.741598672067333,0.003161019555718652
when,5.740630726774234,0.003293074324604557
his,5.740210035182543,0.009193400844951443
what,5.738581600887884,0.00291947213926403
do,5.736092574789489,0.003393940278728465
have,5.734603151509198,0.003880684866556665
up,5.7336560309996,0.003084706498322274
this,5.731789357982986,0.002928762424512285
one,5.7273593488390535,0.0034317650115249306
or,5.727356997136314,0.0027622008818471476
little,5.721562587862867,0.0022970230276309674
then,5.721524477462868,0.0022499080095862473
if,5.720089070631954,0.002414146980939321
down,5.719033448717818,0.002151364626774403
had,5.718468764998434,0.005068845990628093
an,5.7150197167786425,0.005710207468659388
him,5.714108293466514,0.004255946031405809
like,5.712855189787961,0.0021676226259588487
are,5.712520396014518,0.0030103842163362367
said,5.712159059483951,0.006309099071270092
we,5.711946327829985,0.0049547082004352495
were,5.711119376123042,0.0029921354417414506
man,5.710173152280915,0.003176945759001374
my,5.707398674467372,0.004850524287294108
you,5.706263333359249,0.009706689104917513
into,5.702056920823921,0.002033577081662603
now,5.70137363972984,0.001775108074220089
more,5.7002087171000975,0.0017362879537184532
would,5.697948835850101,0.002465907141608168
know,5.692888803092596,0.0018036425217682996
see,5.691056053146719,0.0015435145348171688
me,5.690884621554061,0.004577124464274042
go,5.69023521174434,0.0017260022807650285
did,5.686467724402288,0.0018912366398232722
who,5.684143675598591,0.002372340697322175
can,5.682381687871979,0.001660306692223799
