Word,SemD,Word Probability
on,8.23827262463303,0.005919232795256193
he,8.190354403763262,0.01096611803080507
in,8.171599480345463,0.014901330248582718
a,8.166216268592143,0.02333786589855307
was,8.159660737063376,0.013183700207148088
of,8.151044945685024,0.02439891719639874
no,8.140898460607852,0.003709920503851511
to,8.135639903354386,0.02106966200228449
for,8.135346948906706,0.006702616441232945
the,8.135346948906706,0.048440725725005775
and,8.133293861222633,0.03929448358578201
but,8.131824785007195,0.006496119920348478
it,8.131824785007195,0.015983933367782834
that,8.130353547431238,0.012102600703391305
with,8.128585200374497,0.006438481328354027
i,8.127995055771946,0.015320588354698874
all,8.124743020385568,0.004350961887859358
at,8.116715624819111,0.004253728089190459
as,8.115819701211327,0.005009044246891651
so,8.1101268019411,0.0038672989202537503
is,8.109224953089955,0.007562684474819704
had,8.10892415597534,0.005412263788278917
one,8.098642843759418,0.003718440991363734
by,8.0959035329611,0.003782094045131519
there,8.094988759303774,0.003778585609097074
be,8.09376775793108,0.0036806000027065078
this,8.091933455979893,0.003970547180695984
not,8.089789175789319,0.005321044451383351
his,8.073714641109857,0.006437729520632361
out,8.073091199693154,0.0032019490865786786
have,8.064007347096661,0.0035868746400720534
they,8.06117135969092,0.005108282866151661
from,8.05579245097777,0.002925283845005315
when,8.051340933292979,0.0027070090031480697
an,8.051022208190679,0.0026854571817936227
would,8.037866234709618,0.0032432985112703498
or,8.031060180240619,0.0027516162613002966
then,8.027150106832774,0.002723548773024738
up,8.024534871605695,0.002911751306015314
me,8.020927718981577,0.0037104217089992887
if,8.013012110368916,0.0023616786563291432
them,8.012018239159062,0.0028348163158314166
him,8.005700678662544,0.003986335142850985
could,8.002694162283937,0.0026213029228780603
about,7.990576881743922,0.0021516736994102318
which,7.984803389734406,0.0023684449258241443
time,7.960672608388117,0.0018777650861496469
we,7.9561263512135,0.00507169489036388
do,7.952615111651,0.002832811495240305
now,7.941651252930556,0.0018439337386746432
what,7.937017489515454,0.0021892640854935695
been,7.928045600874777,0.0017948156341924158
were,7.912423121473705,0.003212223792108124
you,7.907283609426348,0.0061733438051795545
said,7.886081401775745,0.0027102668366086255
did,7.884952945759814,0.0019832687697568805
any,7.8808043446749005,0.001584810677273504
my,7.876258882303226,0.0031573418284264513
other,7.8709295967551425,0.001466025057250158
down,7.86403565907245,0.001721890285190741
more,7.8551570058813445,0.0014161551450462637
their,7.853993087224245,0.002142401404176342
some,7.853604813097837,0.0014023720034823733
are,7.845024417241484,0.0024361076207741516
like,7.8407064517494,0.0014286852737407096
into,7.829630389150193,0.001343480398618478
over,7.821643126239982,0.001325938218446254
see,7.818430272070657,0.0016053600883323953
made,7.807510042216193,0.0012682996264518033
good,7.802209316247118,0.0013301984622023657
two,7.79934339821592,0.001343981603766256
only,7.793586803371584,0.0012041453675362408
who,7.7886260656250315,0.0013863334387534828
man,7.788211557847076,0.001627162512260731
way,7.786136437783072,0.00126679601100847
little,7.775695749915245,0.0012397309330284669
before,7.771488760117616,0.0011016489148156744
these,7.770645234129177,0.0013124056794562525
will,7.758760544157663,0.0018775144835757578
well,7.7475968386928855,0.0014118949012901522
very,7.725771441587952,0.001087615170677895
never,7.7226775164680035,0.0012111622396051304
can,7.720461694599722,0.0013865840413273716
after,7.717796211013582,0.0010061693341639974
go,7.713784616598755,0.0011778320972779047
upon,7.6984827878809465,0.0013106514614390301
than,7.697121317282625,0.0009906319745828845
know,7.696667081526462,0.0013006273584834735
get,7.695757990554761,0.0011688104046179038
its,7.687538766201629,0.0014324443123490433
thing,7.684783943522785,0.001031229591552889
make,7.67786350067821,0.0009447717035612129
has,7.668561108015897,0.0014815624168312707
again,7.6676260915849905,0.001036742848178445
away,7.667158255319148,0.0009723379866889937
day,7.666690200080086,0.0010695717853578931
got,7.652545692693921,0.001447731069356267
just,7.645397699428633,0.001057793464385114
how,7.644440761556566,0.001099393491650674
such,7.631431664576906,0.0009395090495095457
went,7.628517626575055,0.0010440103228212237
old,7.6255950721324535,0.0011873549950856836
come,7.622663951323595,0.0010931284273034512
long,7.622174594817622,0.0009091861380689869
where,7.613324979540639,0.0009435186906917684
our,7.599401333415815,0.0013459864243573674
great,7.592366128519796,0.0009678271403589932
us,7.590852123688581,0.0013482418475223676
here,7.587310506022615,0.0009841163076617727
people,7.585788821732034,0.0009740922047062161
through,7.584264818389059,0.0008753547905939832
every,7.583756300707112,0.0009254753053717664
first,7.575071699507561,0.0008264872886856446
back,7.57198844937744,0.0008796150343500947
nothing,7.563719668414366,0.0008442800714317576
too,7.555905093611346,0.0008578126104217592
say,7.552762084214147,0.0009312391645712115
her,7.550135342488429,0.002937563371125872
last,7.5352967024440884,0.0007503041062234142
another,7.530479995245536,0.0007881450948806405
take,7.5256399750415355,0.0007723571327256388
think,7.52294091807237,0.0008507957383528695
